id,isResult,side,h,a,goals,xG,datetime,forecast,result
28778,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '4', 'a': '2'}","{'h': '2.33007', 'a': '1.57303'}",2025-08-15 19:00:00,"{'w': 0.546526164610349, 'd': 0.1968671006385146, 'l': 0.2566067064271885}",w
28797,True,a,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '2', 'a': '3'}","{'h': '1.96342', 'a': '0.646559'}",2025-08-25 19:00:00,"{'w': 0.6858403871711104, 'd': 0.20104232348512763, 'l': 0.11311728630727769}",w
28806,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '0'}","{'h': '0.481404', 'a': '0.485679'}",2025-08-31 15:30:00,"{'w': 0.2613378248278325, 'd': 0.4744147870944239, 'l': 0.26424738807774345}",w
28816,True,a,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '1'}","{'h': '0.168041', 'a': '2.79492'}",2025-09-14 13:00:00,"{'w': 0.011785149452928313, 'd': 0.07893333831426565, 'l': 0.909281232003579}",w
28818,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '2', 'a': '1'}","{'h': '1.06166', 'a': '0.721371'}",2025-09-20 11:30:00,"{'w': 0.4309219318185168, 'd': 0.32374282918874286, 'l': 0.2453352389920424}",w
28830,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '2', 'a': '1'}","{'h': '3.53323', 'a': '3.10176'}",2025-09-27 14:00:00,"{'w': 0.4872285038402646, 'd': 0.15606400435024534, 'l': 0.3567017204404346}",l
28842,True,a,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '2', 'a': '1'}","{'h': '1.23721', 'a': '2.05981'}",2025-10-04 16:30:00,"{'w': 0.2251886918639248, 'd': 0.2113427199378644, 'l': 0.5634685824952242}",l
28852,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '1', 'a': '2'}","{'h': '2.60972', 'a': '2.53117'}",2025-10-19 15:30:00,"{'w': 0.4230943563576661, 'd': 0.18074789423198998, 'l': 0.3961575495388131}",l
28861,True,a,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '3', 'a': '2'}","{'h': '3.27126', 'a': '2.11838'}",2025-10-25 19:00:00,"{'w': 0.6081342998024877, 'd': 0.15762676357198144, 'l': 0.23423701730453053}",l
28872,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '2', 'a': '0'}","{'h': '1.47021', 'a': '0.43502'}",2025-11-01 20:00:00,"{'w': 0.6319625867169963, 'd': 0.26029025398381617, 'l': 0.10774715923648423}",w
28883,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '3', 'a': '0'}","{'h': '1.59542', 'a': '1.0281'}",2025-11-09 16:30:00,"{'w': 0.5055002487264897, 'd': 0.250205329994743, 'l': 0.24429442108819183}",l
28894,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'h': '0', 'a': '3'}","{'h': '1.79273', 'a': '1.19459'}",2025-11-22 15:00:00,"{'w': 0.5139699018682494, 'd': 0.23198539636440899, 'l': 0.2540447008541087}",l
28907,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '2'}","{'h': '0.364152', 'a': '1.56793'}",2025-11-30 14:05:00,"{'w': 0.08234422261116195, 'd': 0.24012973467834503, 'l': 0.6775260425601942}",w
28914,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '77', 'title': 'Sunderland', 'short_title': 'SUN'}","{'h': '1', 'a': '1'}","{'h': '1.37633', 'a': '0.712662'}",2025-12-03 20:15:00,"{'w': 0.5278998592193965, 'd': 0.2784855254211501, 'l': 0.19361461533401517}",d
28923,True,a,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '3', 'a': '3'}","{'h': '1.79333', 'a': '2.04805'}",2025-12-06 17:30:00,"{'w': 0.3449945620253173, 'd': 0.2101097162352471, 'l': 0.44489571554000673}",d
28933,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '2', 'a': '0'}","{'h': '2.4127', 'a': '1.69004'}",2025-12-13 15:00:00,"{'w': 0.538956073209796, 'd': 0.19312601816975053, 'l': 0.2679178642083545}",w
28946,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '1', 'a': '2'}","{'h': '1.34905', 'a': '1.23164'}",2025-12-20 17:30:00,"{'w': 0.39532126632654235, 'd': 0.264518600465164, 'l': 0.34016013318346905}",w
28953,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '1'}","{'h': '1.56502', 'a': '0.780664'}",2025-12-27 15:00:00,"{'w': 0.5599850401309675, 'd': 0.25378769760517883, 'l': 0.18622726211727914}",w
28963,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '0', 'a': '0'}","{'h': '1.67833', 'a': '0.15936'}",2026-01-01 17:30:00,"{'w': 0.7640653795518655, 'd': 0.20469286590881455, 'l': 0.031241754163000488}",d
28975,True,a,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '2', 'a': '2'}","{'h': '0.609182', 'a': '1.7188'}",2026-01-04 15:00:00,"{'w': 0.12721738737067914, 'd': 0.22961486537359593, 'l': 0.6431677467376283}",d
28980,True,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '0'}","{'h': '0.701832', 'a': '0.318642'}",2026-01-08 20:00:00,"{'w': 0.4042503166330706, 'd': 0.445646743657783, 'l': 0.1501029397091445}",d
28992,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '1', 'a': '1'}","{'h': '3.49045', 'a': '0.546971'}",2026-01-17 15:00:00,"{'w': 0.9007948238588489, 'd': 0.07125333530886138, 'l': 0.02794771171090395}",d
28998,True,a,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '3', 'a': '2'}","{'h': '3.31474', 'a': '0.937335'}",2026-01-24 17:30:00,"{'w': 0.8237759037072331, 'd': 0.107291398377283, 'l': 0.06893045995843801}",l
29014,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '4', 'a': '1'}","{'h': '3.09973', 'a': '0.284319'}",2026-01-31 20:00:00,"{'w': 0.9123831064479, 'd': 0.07106118499641091, 'l': 0.016554710185916335}",w
29024,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '1', 'a': '2'}","{'h': '1.26652', 'a': '2.41476'}",2026-02-08 16:30:00,"{'w': 0.18712843915983815, 'd': 0.18549100262943194, 'l': 0.6273805137219295}",l
29035,False,a,"{'id': '77', 'title': 'Sunderland', 'short_title': 'SUN'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-11 20:15:00,,
29044,False,a,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-22 14:00:00,,
29054,False,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-28 15:00:00,,
29067,False,a,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-03 20:15:00,,
29073,False,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-15 16:30:00,,
29080,False,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-21 12:30:00,,
