id,isResult,side,h,a,goals,xG,datetime,forecast,result
28778,True,a,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '4', 'a': '2'}","{'h': '2.33007', 'a': '1.57303'}",2025-08-15 19:00:00,"{'w': 0.546526164610349, 'd': 0.1968671006385146, 'l': 0.2566067064271885}",l
28792,True,h,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '0'}","{'h': '1.78462', 'a': '0.373367'}",2025-08-23 14:00:00,"{'w': 0.7231249930474685, 'd': 0.20637209833957496, 'l': 0.07050290775669428}",w
28799,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '0', 'a': '1'}","{'h': '0.17067', 'a': '2.1201'}",2025-08-30 14:00:00,"{'w': 0.02234388073655799, 'd': 0.14125058813394845, 'l': 0.8364055228260858}",w
28810,True,h,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '2', 'a': '1'}","{'h': '1.44187', 'a': '0.624923'}",2025-09-13 14:00:00,"{'w': 0.5698604730632768, 'd': 0.26907474314679686, 'l': 0.16106478374184535}",w
28823,True,h,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '0', 'a': '0'}","{'h': '0.55066', 'a': '0.153629'}",2025-09-21 13:00:00,"{'w': 0.37727616615370024, 'd': 0.537183051171536, 'l': 0.08554078267476363}",d
28832,True,a,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '2', 'a': '2'}","{'h': '2.04728', 'a': '1.06033'}",2025-09-27 14:00:00,"{'w': 0.6013954719839255, 'd': 0.20901472212466138, 'l': 0.18958980063096614}",d
28838,True,h,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '3', 'a': '1'}","{'h': '1.33458', 'a': '0.84335'}",2025-10-03 19:00:00,"{'w': 0.4820410763083154, 'd': 0.28146045875561887, 'l': 0.23649846491937826}",w
28850,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '3', 'a': '3'}","{'h': '4.56284', 'a': '2.0471'}",2025-10-18 14:00:00,"{'w': 0.7853985326379118, 'd': 0.10035517442780625, 'l': 0.11416067625294947}",d
28858,True,h,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'h': '2', 'a': '0'}","{'h': '0.656601', 'a': '0.305493'}",2025-10-26 13:00:00,"{'w': 0.3873899403820987, 'd': 0.46266475134301194, 'l': 0.1499453082748883}",w
28873,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '3', 'a': '1'}","{'h': '2.48999', 'a': '0.899846'}",2025-11-02 16:30:00,"{'w': 0.7207718308524912, 'd': 0.16371894633137182, 'l': 0.11550915709434562}",l
28878,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '4', 'a': '0'}","{'h': '1.88282', 'a': '2.00992'}",2025-11-09 14:00:00,"{'w': 0.3703244348340336, 'd': 0.20972751198206188, 'l': 0.41994804730743746}",l
