goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,4,0.3737572133541107,81,FW,Chelsea,West Ham,3,2,2026-01-31,29009,2025,767346,0,0,0,0,0.3737572133541107,0.3737572133541107,0
0,3,0.4573849141597748,78,FW,West Ham,Sunderland,3,1,2026-01-24,29007,2025,765357,0.05687375366687775,0,1,0,0.4573849141597748,0.14980387687683105,0
0,4,0.5750635862350464,90,FW,Tottenham,West Ham,1,2,2026-01-17,28996,2025,764330,0.10561680793762207,0,1,0,0.5750635862350464,0.4121510088443756,0.09637175500392914
0,3,0.9958834052085876,90,FW,West Ham,Nottingham Forest,1,2,2026-01-06,28987,2025,762092,0.0741690844297409,0,2,0,0.9958834052085876,1.128767967224121,0.05871548131108284
0,0,0,14,Sub,Udinese,Lazio,1,1,2025-12-27,30012,2025,760216,0,0,0,0,0,0,0
0,1,0.01584123820066452,90,FW,Lazio,Cremonese,0,0,2025-12-20,30000,2025,759186,0.017482636496424675,0,1,0,0.01584123820066452,0.017482636496424675,0
0,4,0.20756706595420837,72,FW,Parma Calcio 1913,Lazio,0,1,2025-12-13,29990,2025,757762,0.36357805132865906,0,1,0,0.20756706595420837,0.5711451172828674,0
0,2,0.06576556712388992,63,FW,Lazio,Bologna,1,1,2025-12-07,29977,2025,756944,0.30827340483665466,0,1,0,0.06576556712388992,0.374038964509964,0
0,1,0.08641346544027328,27,Sub,AC Milan,Lazio,1,0,2025-11-29,29970,2025,754053,0,0,0,0,0.08641346544027328,0.10305771231651306,0.016644250601530075
0,2,0.08384517580270767,90,FW,Lazio,Torino,3,3,2025-10-04,29899,2025,742257,0.02148926816880703,0,1,0,0.08384517580270767,0.04561784118413925,0
1,1,0.5362809300422668,84,FW,Genoa,Lazio,0,3,2025-09-29,29886,2025,741869,0.7141321301460266,1,2,1,0.5362809300422668,1.2504130601882935,0
0,3,0.17074492573738098,24,Sub,Lazio,Roma,0,1,2025-09-21,29881,2025,739131,0,0,0,0,0.17074492573738098,0.11575597524642944,0
0,0,0,64,FW,Sassuolo,Lazio,1,0,2025-09-14,29870,2025,737895,0,0,0,0,0,0,0
1,6,0.8950657844543457,79,FW,Lazio,Verona,4,0,2025-08-31,29863,2025,736282,0.7996081709861755,2,2,1,0.8950657844543457,1.1879955530166626,0.15270854532718658
0,0,0,90,FW,Como,Lazio,2,0,2025-08-24,29849,2025,734193,0,0,0,0,0,0.15805841982364655,0.15805841982364655
0,7,0.8386589884757996,90,FW,Lazio,Lecce,0,1,2025-05-25,27737,2024,730445,0.10829038918018341,0,1,0,0.8386589884757996,0.6646255254745483,0.07294920831918716
0,3,0.18554000556468964,90,FW,Inter,Lazio,2,2,2025-05-18,27726,2024,729181,0.38690564036369324,0,2,0,0.18554000556468964,0.5967466235160828,0.024300966411828995
0,2,0.037725020200014114,90,FW,Lazio,Juventus,1,1,2025-05-10,27716,2024,725875,0.0695839375257492,0,1,0,0.037725020200014114,0.12317729741334915,0.01586834155023098
0,3,0.10720060020685196,90,FW,Empoli,Lazio,0,1,2025-05-04,27704,2024,724501,0.31400465965270996,0,1,0,0.10720060020685196,0.8434212803840637,0.4441241919994354
0,2,0.07145264744758606,90,FW,Lazio,Parma Calcio 1913,2,2,2025-04-28,27698,2024,723556,0,0,0,0,0.07145264744758606,0.4633367657661438,0.39188411831855774
1,4,0.30651912093162537,90,FW,Genoa,Lazio,0,2,2025-04-23,27685,2024,721893,0.07264045625925064,0,1,1,0.30651912093162537,0.866436779499054,0.48727720975875854
0,0,0,74,FW,Lazio,Roma,1,1,2025-04-13,27679,2024,719720,0.022024663165211678,0,1,0,0,0.022024663165211678,0
0,1,0.015084986574947834,26,FW,Lazio,Napoli,2,2,2025-02-15,27609,2024,706374,0,0,0,0,0.015084986574947834,0.015084986574947834,0
1,8,1.4889827966690063,77,FW,Lazio,Monza,5,1,2025-02-09,27601,2024,705378,1.0065182447433472,2,2,1,1.4889827966690063,2.947366714477539,1.1278003454208374
1,3,0.6879018545150757,90,FW,Cagliari,Lazio,1,2,2025-02-03,27586,2024,704430,0.04974205419421196,0,1,1,0.6879018545150757,1.0125069618225098,0.32460516691207886
0,2,0.2439611852169037,90,FW,Lazio,Fiorentina,1,2,2025-01-26,27574,2024,702367,0.04925817996263504,0,1,0,0.2439611852169037,0.1550716608762741,0
0,5,0.9566055536270142,90,FW,Verona,Lazio,0,3,2025-01-19,27566,2024,700841,0,0,0,0,0.9566055536270142,0.9139983654022217,0.013498850166797638
0,3,0.13389559090137482,90,FW,Roma,Lazio,2,0,2025-01-05,27549,2024,697761,0,0,0,0,0.13389559090137482,0.18099670112133026,0.047101106494665146
0,5,0.17073403298854828,86,FW,Lazio,Atalanta,1,1,2024-12-28,27535,2024,696530,0,0,0,0,0.17073403298854828,0.4061901271343231,0.2943961024284363
1,5,1.6168417930603027,90,FW,Lecce,Lazio,1,2,2024-12-21,27530,2024,695536,0.12158475816249847,0,1,0,0.8555428981781006,1.0184911489486694,0.041363418102264404
0,1,0.05325475335121155,74,FW,Napoli,Lazio,0,1,2024-12-08,27509,2024,693194,0.028435181826353073,0,1,0,0.05325475335121155,0.10617014765739441,0.024480216205120087
1,4,0.7846934199333191,90,FW,Parma Calcio 1913,Lazio,3,1,2024-12-01,27499,2024,690794,0.21129614114761353,0,5,1,0.7846934199333191,0.7658481597900391,0.02326781488955021
