id,isResult,side,h,a,goals,xG,datetime,forecast,result
28922,True,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '2'}","{'h': '0.766771', 'a': '1.71109'}",2025-12-07 16:30:00,"{'w': 0.1647558811178384, 'd': 0.2358659391605056, 'l': 0.59937817923385}",l
28930,True,a,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '2', 'a': '3'}","{'h': '2.05486', 'a': '1.65053'}",2025-12-13 17:30:00,"{'w': 0.47441873820218217, 'd': 0.21185091792185648, 'l': 0.31373033805483014}",w
28942,True,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'h': '1', 'a': '0'}","{'h': '1.70568', 'a': '0.486296'}",2025-12-22 20:00:00,"{'w': 0.6741752718809725, 'd': 0.22542121573259838, 'l': 0.10040351191891064}",w
28957,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '0', 'a': '1'}","{'h': '1.13719', 'a': '1.11436'}",2025-12-27 15:00:00,"{'w': 0.3620455600057325, 'd': 0.2872894321291637, 'l': 0.3506650078619201}",w
28962,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '1', 'a': '1'}","{'h': '2.35346', 'a': '1.75434'}",2026-01-01 17:30:00,"{'w': 0.5146620878777418, 'd': 0.19640181749542535, 'l': 0.288936061928841}",d
28975,True,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '2', 'a': '2'}","{'h': '0.609182', 'a': '1.7188'}",2026-01-04 15:00:00,"{'w': 0.12721738737067914, 'd': 0.22961486537359593, 'l': 0.6431677467376283}",d
28984,True,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '1'}","{'h': '1.06013', 'a': '2.45107'}",2026-01-07 19:30:00,"{'w': 0.14608657225061492, 'd': 0.17503937327401148, 'l': 0.6788740006769871}",w
28991,True,a,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '1', 'a': '0'}","{'h': '2.16898', 'a': '0.258796'}",2026-01-17 15:00:00,"{'w': 0.8211093591782733, 'd': 0.14515921966843554, 'l': 0.03373140998420296}",l
29004,True,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '2', 'a': '1'}","{'h': '1.13243', 'a': '1.94652'}",2026-01-24 15:00:00,"{'w': 0.21793443137503982, 'd': 0.21905928415031056, 'l': 0.563006281763481}",w
29012,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '3', 'a': '2'}","{'h': '1.84362', 'a': '1.71998'}",2026-02-01 14:00:00,"{'w': 0.41504439459784986, 'd': 0.22018594245816125, 'l': 0.36476966110089026}",l
29022,True,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '2'}","{'h': '2.20126', 'a': '1.88778'}",2026-02-07 15:00:00,"{'w': 0.4584585220196529, 'd': 0.20241031395814288, 'l': 0.33913114868715033}",l
29033,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '3', 'a': '0'}","{'h': '1.67722', 'a': '1.05283'}",2026-02-11 19:30:00,"{'w': 0.5197151668642755, 'd': 0.24237175813431872, 'l': 0.2379130746277991}",l
29045,True,a,"{'id': '77', 'title': 'Sunderland', 'short_title': 'SUN'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '1', 'a': '3'}","{'h': '1.7609', 'a': '2.16696'}",2026-02-22 14:00:00,"{'w': 0.31877871012440906, 'd': 0.20532010389680852, 'l': 0.4759011742278262}",w
29052,True,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '2', 'a': '1'}","{'h': '2.3207', 'a': '0.952091'}",2026-03-01 14:00:00,"{'w': 0.6798637478097429, 'd': 0.18097156526113273, 'l': 0.1391646601824236}",w
29062,True,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '0', 'a': '1'}","{'h': '0.628123', 'a': '1.49528'}",2026-03-04 19:30:00,"{'w': 0.15558687077472033, 'd': 0.26127891320140645, 'l': 0.5831342159449334}",l
29075,True,a,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '0', 'a': '0'}","{'h': '0.821011', 'a': '0.933988'}",2026-03-15 14:00:00,"{'w': 0.3022397898575747, 'd': 0.33318555321040894, 'l': 0.36457465693188357}",d
29082,True,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '3', 'a': '1'}","{'h': '3.48438', 'a': '1.92556'}",2026-03-21 15:00:00,"{'w': 0.6739615645298391, 'd': 0.14318197620038464, 'l': 0.18285241160500998}",w
29097,True,a,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '2', 'a': '0'}","{'h': '2.01499', 'a': '1.42024'}",2026-04-11 16:30:00,"{'w': 0.5137030307455215, 'd': 0.21557477281551157, 'l': 0.27072219212974913}",l
29099,True,a,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '0', 'a': '0'}","{'h': '2.33552', 'a': '0.790707'}",2026-04-18 11:30:00,"{'w': 0.7195694905760097, 'd': 0.17096853918756097, 'l': 0.10946194121218501}",d
29112,True,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '1', 'a': '0'}","{'h': '1.24069', 'a': '0.906156'}",2026-04-25 11:30:00,"{'w': 0.4395733415504739, 'd': 0.29009978739320275, 'l': 0.2703268710501602}",w
29119,True,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '3', 'a': '0'}","{'h': '4.09079', 'a': '0.696714'}",2026-05-02 16:30:00,"{'w': 0.9195926565705158, 'd': 0.05543860566725607, 'l': 0.0249430653318253}",l
29131,True,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '0', 'a': '1'}","{'h': '1.24334', 'a': '0.998003'}",2026-05-09 14:00:00,"{'w': 0.4184656225125037, 'd': 0.2852647799669626, 'l': 0.29626959751397103}",l
29147,False,a,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-17 14:00:00,,
29151,False,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-24 15:00:00,,
