id,isResult,side,h,a,goals,xG,datetime,forecast,result
28779,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '0', 'a': '0'}","{'h': '0.318601', 'a': '1.40098'}",2025-08-16 11:30:00,"{'w': 0.08248628897788866, 'd': 0.26847924387831423, 'l': 0.649034467111355}",d
28797,True,h,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '2', 'a': '3'}","{'h': '1.96342', 'a': '0.646559'}",2025-08-25 19:00:00,"{'w': 0.6858403871711104, 'd': 0.20104232348512763, 'l': 0.11311728630727769}",l
28803,True,a,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '0', 'a': '0'}","{'h': '0.6773', 'a': '0.303635'}",2025-08-30 16:30:00,"{'w': 0.39741719705583517, 'd': 0.4561279761352848, 'l': 0.14645482680887895}",d
28809,True,h,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '0'}","{'h': '1.19186', 'a': '0.375942'}",2025-09-13 14:00:00,"{'w': 0.5704354069914869, 'd': 0.31292793527491247, 'l': 0.11663665773011167}",w
28823,True,a,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '0', 'a': '0'}","{'h': '0.55066', 'a': '0.153629'}",2025-09-21 13:00:00,"{'w': 0.37727616615370024, 'd': 0.537183051171536, 'l': 0.08554078267476363}",d
28836,True,h,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '2'}","{'h': '0.739851', 'a': '2.07048'}",2025-09-28 15:30:00,"{'w': 0.1222630697432524, 'd': 0.1943078079956831, 'l': 0.6834291161655989}",l
28846,True,h,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'h': '2', 'a': '0'}","{'h': '3.81662', 'a': '0.337689'}",2025-10-05 13:00:00,"{'w': 0.9454997624430101, 'd': 0.043457954598648235, 'l': 0.011030610115557418}",w
28848,True,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '2', 'a': '1'}","{'h': '0.857104', 'a': '1.28313'}",2025-10-18 14:00:00,"{'w': 0.2488410167708848, 'd': 0.2872173435219078, 'l': 0.46394163969748176}",l
28866,True,h,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '2', 'a': '1'}","{'h': '2.76806', 'a': '1.52001'}",2025-10-25 14:00:00,"{'w': 0.6375988877394007, 'd': 0.1695766089522843, 'l': 0.19282425466046385}",w
28877,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '3', 'a': '1'}","{'h': '1.41383', 'a': '0.523615'}",2025-11-02 14:00:00,"{'w': 0.5909907853899462, 'd': 0.27216877232945824, 'l': 0.13684044224383463}",l
28879,True,a,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '3', 'a': '1'}","{'h': '2.73729', 'a': '0.432277'}",2025-11-09 14:00:00,"{'w': 0.8536477739976541, 'd': 0.10853756957904297, 'l': 0.03781444016433476}",l
28896,True,h,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '2', 'a': '1'}","{'h': '2.40555', 'a': '2.45648'}",2025-11-22 17:30:00,"{'w': 0.39790448534373807, 'd': 0.18625839003041977, 'l': 0.41583702693433017}",w
28902,True,a,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '1', 'a': '4'}","{'h': '1.01125', 'a': '2.45882'}",2025-11-29 17:30:00,"{'w': 0.13688132915335624, 'd': 0.17214593010442333, 'l': 0.6909726847395599}",w
28916,True,h,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '2', 'a': '2'}","{'h': '1.88558', 'a': '1.05205'}",2025-12-02 20:15:00,"{'w': 0.5684065608680231, 'd': 0.22327810267257073, 'l': 0.20831533467931518}",d
28925,True,h,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '2', 'a': '1'}","{'h': '1.80708', 'a': '1.58375'}",2025-12-06 15:00:00,"{'w': 0.4336969182521877, 'd': 0.22538348556083826, 'l': 0.3409195950032206}",w
28936,True,a,"{'id': '77', 'title': 'Sunderland', 'short_title': 'SUN'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '1', 'a': '0'}","{'h': '0.630045', 'a': '0.169329'}",2025-12-14 14:00:00,"{'w': 0.41379456974036904, 'd': 0.4988715560229117, 'l': 0.08733387423671855}",l
28945,True,h,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '2'}","{'h': '2.87863', 'a': '1.0261'}",2025-12-20 12:30:00,"{'w': 0.75343195005783, 'd': 0.14102320947182798, 'l': 0.10554443674197167}",d
28954,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '1', 'a': '0'}","{'h': '0.940811', 'a': '1.12998'}",2025-12-26 20:00:00,"{'w': 0.3011232118650757, 'd': 0.30025253153664727, 'l': 0.3986242565964888}",l
28960,True,a,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '1', 'a': '3'}","{'h': '1.32551', 'a': '2.49248'}",2025-12-30 19:30:00,"{'w': 0.18920150989478965, 'd': 0.18173334821759207, 'l': 0.6290650753119051}",w
