id,isResult,side,h,a,goals,xG,datetime,forecast,result
26608,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '1', 'a': '2'}","{'h': '2.8047', 'a': '2.6703'}",2024-08-17 16:30:00,"{'w': 0.43503871671573396, 'd': 0.17464386817710062, 'l': 0.39031696378520286}",w
26618,True,h,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '2'}","{'h': '1.31664', 'a': '1.41399'}",2024-08-24 16:30:00,"{'w': 0.34961315266068343, 'd': 0.2561468578214728, 'l': 0.39423998946719685}",l
26626,True,a,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '1', 'a': '2'}","{'h': '0.774741', 'a': '2.16385'}",2024-08-31 14:00:00,"{'w': 0.12073631811437907, 'd': 0.18659172862848145, 'l': 0.6926719424262973}",w
26638,True,h,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '3', 'a': '2'}","{'h': '3.15876', 'a': '0.852158'}",2024-09-14 16:30:00,"{'w': 0.8215303450495043, 'd': 0.11135740861674527, 'l': 0.06711099182537408}",w
26647,True,h,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '3', 'a': '1'}","{'h': '2.37351', 'a': '0.520117'}",2024-09-21 14:00:00,"{'w': 0.7883203534838426, 'd': 0.14796207059199518, 'l': 0.06371754023337804}",w
26659,True,a,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '2', 'a': '2'}","{'h': '1.84608', 'a': '1.14494'}",2024-09-29 13:00:00,"{'w': 0.5376704178010348, 'd': 0.2275994871850109, 'l': 0.23473009366815023}",d
26670,True,h,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '0', 'a': '0'}","{'h': '0.532809', 'a': '0.448537'}",2024-10-06 13:00:00,"{'w': 0.29359981596136375, 'd': 0.46987506260701, 'l': 0.23652512143162607}",d
26673,True,a,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '1', 'a': '3'}","{'h': '2.63074', 'a': '1.43595'}",2024-10-19 14:00:00,"{'w': 0.6308242891047378, 'd': 0.1757207435248189, 'l': 0.1934548357352919}",w
26684,True,h,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '1', 'a': '1'}","{'h': '1.974', 'a': '0.328651'}",2024-10-26 14:00:00,"{'w': 0.7716637735612975, 'd': 0.17617628570647362, 'l': 0.052159937473060566}",d
26700,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '4', 'a': '1'}","{'h': '2.09751', 'a': '2.48749'}",2024-11-03 14:00:00,"{'w': 0.33500167658352775, 'd': 0.1894545192956981, 'l': 0.47554373201070493}",l
