id,isResult,side,h,a,goals,xG,datetime,forecast,result
26797,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '2', 'a': '2'}","{'h': '2.862', 'a': '1.67469'}",2025-01-05 16:30:00,"{'w': 0.623209135742776, 'd': 0.16825990305421326, 'l': 0.20853058497094626}",d
26807,True,a,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '1', 'a': '1'}","{'h': '0.5292', 'a': '2.72291'}",2025-01-14 20:00:00,"{'w': 0.049306132124209076, 'd': 0.11805474837123539, 'l': 0.8326389169935922}",d
26813,True,a,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '2'}","{'h': '1.20021', 'a': '4.16249'}",2025-01-18 15:00:00,"{'w': 0.057115750554787716, 'd': 0.07984072653176454, 'l': 0.8630123329852167}",w
26827,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '4', 'a': '1'}","{'h': '2.16809', 'a': '0.804707'}",2025-01-25 15:00:00,"{'w': 0.6862472466959649, 'd': 0.18777944228342752, 'l': 0.1259732999108712}",w
26832,True,a,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '2'}","{'h': '1.65273', 'a': '2.7219'}",2025-02-01 15:00:00,"{'w': 0.2210148065949141, 'd': 0.17558370745129018, 'l': 0.6034012840720389}",w
26748,True,a,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '2', 'a': '2'}","{'h': '0.910523', 'a': '0.929103'}",2025-02-12 19:30:00,"{'w': 0.3327034306423402, 'd': 0.32452552999961265, 'l': 0.34277103935786074}",d
26847,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '1'}","{'h': '1.86758', 'a': '1.05329'}",2025-02-16 14:00:00,"{'w': 0.5640777560712426, 'd': 0.22492720467179952, 'l': 0.21099503768929762}",w
26884,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '2', 'a': '2'}","{'h': '1.02269', 'a': '2.04279'}",2025-02-19 15:00:00,"{'w': 0.18227095574443475, 'd': 0.20842162900617098, 'l': 0.6093074101383315}",d
26859,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '2'}","{'h': '0.58248', 'a': '0.807058'}",2025-02-23 16:30:00,"{'w': 0.24204150418245612, 'd': 0.38084133998459896, 'l': 0.37711715583293015}",w
26870,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '2', 'a': '0'}","{'h': '1.40027', 'a': '0.45882'}",2025-02-26 20:15:00,"{'w': 0.6062501123083103, 'd': 0.2731946759134461, 'l': 0.12055521174602594}",w
26876,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '3', 'a': '1'}","{'h': '4.98996', 'a': '0.511566'}",2025-03-08 15:00:00,"{'w': 0.9689068000042175, 'd': 0.02336361237816325, 'l': 0.007508027589970001}",w
26901,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '0'}","{'h': '1.29718', 'a': '0.823136'}",2025-04-02 20:00:00,"{'w': 0.47655975332993433, 'd': 0.28665923382122804, 'l': 0.2367810128375548}",w
26906,True,a,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '3', 'a': '2'}","{'h': '1.72764', 'a': '1.40638'}",2025-04-06 13:00:00,"{'w': 0.452076646303876, 'd': 0.23385961820889933, 'l': 0.3140637348980767}",l
26916,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '2', 'a': '1'}","{'h': '1.42902', 'a': '1.46598'}",2025-04-13 13:00:00,"{'w': 0.36776514258778104, 'd': 0.2479540731851464, 'l': 0.38428078412423866}",w
26928,True,a,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '1'}","{'h': '0.232205', 'a': '4.52706'}",2025-04-20 15:30:00,"{'w': 0.0035847827908856746, 'd': 0.020246360235696148, 'l': 0.9760902419894314}",w
26936,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '5', 'a': '1'}","{'h': '2.51104', 'a': '0.512812'}",2025-04-27 15:30:00,"{'w': 0.8093772397065021, 'd': 0.13449280923490464, 'l': 0.05612987793318273}",w
26948,True,a,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '3', 'a': '1'}","{'h': '3.51944', 'a': '1.4267'}",2025-05-04 15:30:00,"{'w': 0.7643029040589329, 'd': 0.12230852442124034, 'l': 0.11338402035191718}",l
26952,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '2', 'a': '2'}","{'h': '2.74682', 'a': '2.18795'}",2025-05-11 15:30:00,"{'w': 0.5070452836702236, 'd': 0.17967302917643116, 'l': 0.31328144881908354}",d
26965,True,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '3', 'a': '2'}","{'h': '2.17789', 'a': '3.065'}",2025-05-19 19:00:00,"{'w': 0.2687080363718203, 'd': 0.16722190754816402, 'l': 0.5640691736512843}",l
26975,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '1'}","{'h': '1.92122', 'a': '1.4144'}",2025-05-25 15:00:00,"{'w': 0.49445698574589525, 'd': 0.22161850456987428, 'l': 0.283924507367577}",d
