id,isResult,side,h,a,goals,xG,datetime,forecast,result
26783,True,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '3'}","{'h': '0.272604', 'a': '1.99848'}",2025-01-01 17:30:00,"{'w': 0.04153095603218232, 'd': 0.16756021041181635, 'l': 0.7909088297232556}",l
26799,True,a,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '0', 'a': '5'}","{'h': '0.249614', 'a': '5.54874'}",2025-01-04 15:00:00,"{'w': 0.0015752174758284576, 'd': 0.008931417722307381, 'l': 0.9888398014968051}",w
26803,True,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '2', 'a': '2'}","{'h': '2.39088', 'a': '2.65315'}",2025-01-14 19:30:00,"{'w': 0.36391377094795213, 'd': 0.18157395052613884, 'l': 0.45451209297508954}",d
26813,True,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '2'}","{'h': '1.20021', 'a': '4.16249'}",2025-01-18 15:00:00,"{'w': 0.057115750554787716, 'd': 0.07984072653176454, 'l': 0.8630123329852167}",l
26825,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '1', 'a': '2'}","{'h': '1.23177', 'a': '1.92037'}",2025-01-26 14:00:00,"{'w': 0.24351259638992562, 'd': 0.22200430282381958, 'l': 0.5344830985143466}",w
26834,True,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '0', 'a': '2'}","{'h': '1.66475', 'a': '0.945355'}",2025-02-02 14:00:00,"{'w': 0.542827865978496, 'd': 0.24356506349437543, 'l': 0.21360707018960962}",l
26851,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '0', 'a': '1'}","{'h': '0.673466', 'a': '1.96499'}",2025-02-15 15:00:00,"{'w': 0.11840889730559653, 'd': 0.2023476153889031, 'l': 0.6792434842368744}",w
26858,True,a,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '0', 'a': '4'}","{'h': '0.727901', 'a': '2.03465'}",2025-02-21 20:00:00,"{'w': 0.12311164768540535, 'd': 0.19750299381096886, 'l': 0.6793853536534993}",w
26862,True,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '1'}","{'h': '1.34009', 'a': '1.44955'}",2025-02-26 19:30:00,"{'w': 0.3486912796697051, 'd': 0.25291543873210154, 'l': 0.39839328152886483}",d
26872,True,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '0', 'a': '1'}","{'h': '0.637743', 'a': '1.29638'}",2025-03-08 17:30:00,"{'w': 0.18329154448645232, 'd': 0.2911510202496956, 'l': 0.5255574352526838}",l
26882,True,a,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '1', 'a': '2'}","{'h': '2.02714', 'a': '1.60321'}",2025-03-15 17:30:00,"{'w': 0.4780880706201959, 'd': 0.2137842013781612, 'l': 0.3081277231780052}",w
26899,True,a,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '2', 'a': '1'}","{'h': '2.26584', 'a': '1.53201'}",2025-04-02 19:45:00,"{'w': 0.5422381169144848, 'd': 0.20034369755150996, 'l': 0.2574181657659207}",l
26903,True,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '0'}","{'h': '1.36123', 'a': '1.47829'}",2025-04-06 13:00:00,"{'w': 0.3484877498764713, 'd': 0.2502906381329066, 'l': 0.4012216119011941}",d
26913,True,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '1', 'a': '1'}","{'h': '0.767369', 'a': '0.588583'}",2025-04-12 16:30:00,"{'w': 0.3603410001922114, 'd': 0.38791666998723096, 'l': 0.25174232982055034}",d
26923,True,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '4', 'a': '2'}","{'h': '2.95516', 'a': '1.24107'}",2025-04-19 14:00:00,"{'w': 0.7222986521645723, 'd': 0.14699867359176894, 'l': 0.13070211673756035}",w
26939,True,a,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '0', 'a': '2'}","{'h': '0.670607', 'a': '1.52054'}",2025-05-01 18:30:00,"{'w': 0.16363463698030092, 'd': 0.25834651157326655, 'l': 0.5780188513473031}",w
26947,True,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '4', 'a': '3'}","{'h': '3.58737', 'a': '1.13404'}",2025-05-04 13:00:00,"{'w': 0.8201541979504653, 'd': 0.10361382831650297, 'l': 0.07622627950610329}",w
26954,True,a,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '0', 'a': '1'}","{'h': '0.717433', 'a': '1.32077'}",2025-05-10 14:00:00,"{'w': 0.20286393132330827, 'd': 0.28620261524428775, 'l': 0.5109334534179629}",w
26964,True,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '2', 'a': '3'}","{'h': '2.43045', 'a': '1.61741'}",2025-05-18 14:00:00,"{'w': 0.5569708672070183, 'd': 0.19151861815747265, 'l': 0.25151046609660055}",l
26978,True,a,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '1', 'a': '1'}","{'h': '1.10889', 'a': '1.97196'}",2025-05-25 15:00:00,"{'w': 0.20942385234727856, 'd': 0.21655572406914445, 'l': 0.5740204203671958}",d
