id,isResult,side,h,a,goals,xG,datetime,forecast,result
26604,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '0'}","{'h': '1.6283', 'a': '0.575835'}",2024-08-17 14:00:00,"{'w': 0.6310651503633714, 'd': 0.2407430489497424, 'l': 0.12819180043647813}",w
26618,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '2'}","{'h': '1.31664', 'a': '1.41399'}",2024-08-24 16:30:00,"{'w': 0.34961315266068343, 'd': 0.2561468578214728, 'l': 0.39423998946719685}",w
26622,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '1', 'a': '1'}","{'h': '2.41798', 'a': '1.81748'}",2024-08-31 11:30:00,"{'w': 0.5148873673155212, 'd': 0.1933177949910386, 'l': 0.29179479135818964}",d
26640,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '1'}","{'h': '0.792595', 'a': '1.1209'}",2024-09-15 13:00:00,"{'w': 0.2575156706560777, 'd': 0.31081964089559333, 'l': 0.43166468844683353}",w
26651,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '2', 'a': '2'}","{'h': '2.75588', 'a': '1.28411'}",2024-09-22 15:30:00,"{'w': 0.6829425244008924, 'd': 0.16217480965968428, 'l': 0.1548824306493554}",d
26655,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '4', 'a': '2'}","{'h': '6.05305', 'a': '0.337909'}",2024-09-28 14:00:00,"{'w': 0.9895836720172784, 'd': 0.007313518220443623, 'l': 0.0015799950226657513}",w
26666,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '3', 'a': '1'}","{'h': '3.25165', 'a': '1.27313'}",2024-10-05 14:00:00,"{'w': 0.7573212437938077, 'd': 0.13004357943508568, 'l': 0.11263339853850568}",w
26680,True,a,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '2', 'a': '0'}","{'h': '2.18419', 'a': '0.740758'}",2024-10-19 16:30:00,"{'w': 0.704631878917367, 'd': 0.1826173654618793, 'l': 0.11275074339140241}",l
26691,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '2', 'a': '2'}","{'h': '1.0883', 'a': '1.35346'}",2024-10-27 16:30:00,"{'w': 0.300938818642172, 'd': 0.270839650168996, 'l': 0.42822153116763945}",d
26694,True,a,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '0'}","{'h': '0.859715', 'a': '0.911305'}",2024-11-02 12:30:00,"{'w': 0.3198251200350325, 'd': 0.33197225378543604, 'l': 0.3482026261794154}",l
26705,True,a,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '1'}","{'h': '1.24067', 'a': '1.9605'}",2024-11-10 16:30:00,"{'w': 0.23970533409595224, 'd': 0.21897195337030073, 'l': 0.5413227095501384}",d
26714,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'h': '3', 'a': '0'}","{'h': '1.66016', 'a': '0.403136'}",2024-11-23 15:00:00,"{'w': 0.6876091846802636, 'd': 0.2273837578499927, 'l': 0.08500705714466111}",w
26730,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '2', 'a': '5'}","{'h': '1.23539', 'a': '3.99935'}",2024-11-30 17:30:00,"{'w': 0.06668456470006635, 'd': 0.08878882521892346, 'l': 0.8445067149758662}",w
26733,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '2', 'a': '0'}","{'h': '2.96684', 'a': '0.256083'}",2024-12-04 20:15:00,"{'w': 0.9072216462842881, 'd': 0.07636405871623149, 'l': 0.01641370987740188}",w
26749,True,a,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '1'}","{'h': '0.150988', 'a': '2.4333'}",2024-12-08 14:00:00,"{'w': 0.014636389567109272, 'd': 0.10582241370813032, 'l': 0.8795411476877028}",d
26755,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '0', 'a': '0'}","{'h': '1.30865', 'a': '0.132166'}",2024-12-14 15:00:00,"{'w': 0.6841543535003092, 'd': 0.27948473878011415, 'l': 0.036360907706859784}",d
26765,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '5'}","{'h': '1.6052', 'a': '3.05434'}",2024-12-21 17:30:00,"{'w': 0.17691978076356313, 'd': 0.15546827517600748, 'l': 0.667611109347255}",w
26773,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '1', 'a': '0'}","{'h': '2.16462', 'a': '0.0783327'}",2024-12-27 20:15:00,"{'w': 0.8656867485556724, 'd': 0.12492002938178337, 'l': 0.00939321118154161}",w
26783,True,a,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '3'}","{'h': '0.272604', 'a': '1.99848'}",2025-01-01 17:30:00,"{'w': 0.04153095603218232, 'd': 0.16756021041181635, 'l': 0.7909088297232556}",w
26794,True,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '1'}","{'h': '1.76513', 'a': '1.81142'}",2025-01-04 17:30:00,"{'w': 0.3805569549178405, 'd': 0.22008620967957251, 'l': 0.39935683361864843}",d
26802,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '2', 'a': '1'}","{'h': '2.25501', 'a': '0.777071'}",2025-01-15 20:00:00,"{'w': 0.7087201746281317, 'd': 0.17776838082904428, 'l': 0.11351142606277266}",w
26812,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '2', 'a': '2'}","{'h': '1.64458', 'a': '1.20602'}",2025-01-18 17:30:00,"{'w': 0.4761386254501924, 'd': 0.2435355179587333, 'l': 0.2803258563006307}",d
26831,True,a,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '1'}","{'h': '0.514724', 'a': '0.887358'}",2025-01-25 15:00:00,"{'w': 0.20287113914575128, 'd': 0.3719861301606141, 'l': 0.4251427306935789}",w
26833,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '5', 'a': '1'}","{'h': '1.53202', 'a': '0.743191'}",2025-02-02 16:30:00,"{'w': 0.5614386837785281, 'd': 0.2576299545892354, 'l': 0.18093136152244452}",w
26846,True,a,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '2'}","{'h': '0.233209', 'a': '1.75'}",2025-02-15 12:30:00,"{'w': 0.043725647645182865, 'd': 0.19979191732091456, 'l': 0.7564824343747494}",w
26853,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '0', 'a': '1'}","{'h': '1.37264', 'a': '1.02684'}",2025-02-22 15:00:00,"{'w': 0.4476892641147795, 'd': 0.27149455443027976, 'l': 0.280816181429989}",l
26864,True,a,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '0'}","{'h': '0.508611', 'a': '1.31766'}",2025-02-26 19:30:00,"{'w': 0.14319383652692905, 'd': 0.28840324695694197, 'l': 0.5684029165021512}",d
26877,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '1'}","{'h': '1.31107', 'a': '1.82996'}",2025-03-09 16:30:00,"{'w': 0.27508634375156193, 'd': 0.22852716704587908, 'l': 0.49638648799355}",d
26883,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '0'}","{'h': '0.695725', 'a': '0.286036'}",2025-03-16 13:30:00,"{'w': 0.41079520587695817, 'd': 0.4529994258934987, 'l': 0.13620536822954166}",w
26892,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '2', 'a': '1'}","{'h': '2.30189', 'a': '1.44206'}",2025-04-01 19:45:00,"{'w': 0.5682488145992636, 'd': 0.19713263991654062, 'l': 0.2346185213460404}",w
26905,True,a,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '1'}","{'h': '1.22875', 'a': '1.4031'}",2025-04-05 11:30:00,"{'w': 0.3289867911906895, 'd': 0.2608699761868669, 'l': 0.4101432325839975}",d
