id,isResult,side,h,a,goals,xG,datetime,forecast,result
26611,True,a,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '1', 'a': '1'}","{'h': '1.02614', 'a': '1.40775'}",2024-08-19 19:00:00,"{'w': 0.2745022249667476, 'd': 0.2681692950377445, 'l': 0.4573284799604214}",d
26617,True,h,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '4', 'a': '0'}","{'h': '2.61143', 'a': '0.648869'}",2024-08-24 14:00:00,"{'w': 0.7935979059790216, 'd': 0.13672792809158663, 'l': 0.06967404597827337}",w
26629,True,a,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '2', 'a': '1'}","{'h': '1.58694', 'a': '1.63304'}",2024-09-01 12:30:00,"{'w': 0.3734880220404305, 'd': 0.23338472096612167, 'l': 0.39312725655611486}",l
26640,True,h,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '1'}","{'h': '0.792595', 'a': '1.1209'}",2024-09-15 13:00:00,"{'w': 0.2575156706560777, 'd': 0.31081964089559333, 'l': 0.43166468844683353}",l
26648,True,h,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '3', 'a': '1'}","{'h': '3.89481', 'a': '0.893565'}",2024-09-21 14:00:00,"{'w': 0.8827408692635323, 'd': 0.07470989761932012, 'l': 0.04253450987072272}",w
26660,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '0', 'a': '3'}","{'h': '0.600721', 'a': '5.4072'}",2024-09-29 15:30:00,"{'w': 0.0069755412052606765, 'd': 0.019818026463350874, 'l': 0.9727017370789462}",w
26671,True,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '3', 'a': '2'}","{'h': '1.97217', 'a': '1.09279'}",2024-10-06 15:30:00,"{'w': 0.5778244731878377, 'd': 0.21626325733357749, 'l': 0.20591226625792902}",l
26672,True,h,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '4', 'a': '1'}","{'h': '1.44052', 'a': '0.858803'}",2024-10-19 11:30:00,"{'w': 0.507240576217291, 'd': 0.2685355654400262, 'l': 0.2242238582951786}",w
26689,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '1', 'a': '0'}","{'h': '0.978611', 'a': '1.0192'}",2024-10-27 14:00:00,"{'w': 0.33505434733457706, 'd': 0.30862384740368226, 'l': 0.3563218052611273}",l
26700,True,h,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '4', 'a': '1'}","{'h': '2.09751', 'a': '2.48749'}",2024-11-03 14:00:00,"{'w': 0.33500167658352775, 'd': 0.1894545192956981, 'l': 0.47554373201070493}",w
26709,True,h,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '1', 'a': '2'}","{'h': '1.75088', 'a': '2.18392'}",2024-11-10 14:00:00,"{'w': 0.31403920705691607, 'd': 0.20461746653931318, 'l': 0.4813433135304185}",l
26720,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '0', 'a': '4'}","{'h': '2.15899', 'a': '3.30449'}",2024-11-23 17:30:00,"{'w': 0.23683059621057787, 'd': 0.15693403475592882, 'l': 0.6062332018163044}",w
26729,True,h,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '1', 'a': '1'}","{'h': '1.01086', 'a': '1.57274'}",2024-12-01 13:30:00,"{'w': 0.24347986227160895, 'd': 0.25256454667375006, 'l': 0.50395559089763}",d
