id,isResult,side,h,a,goals,xG,datetime,forecast,result
26605,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '0', 'a': '3'}","{'h': '0.405325', 'a': '1.79083'}",2024-08-17 14:00:00,"{'w': 0.07674091452005195, 'd': 0.2078565479707587, 'l': 0.715402536612328}",l
26617,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '4', 'a': '0'}","{'h': '2.61143', 'a': '0.648869'}",2024-08-24 14:00:00,"{'w': 0.7935979059790216, 'd': 0.13672792809158663, 'l': 0.06967404597827337}",l
26624,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '2', 'a': '3'}","{'h': '2.55629', 'a': '2.95688'}",2024-08-31 14:00:00,"{'w': 0.34781554446264895, 'd': 0.1719821896578958, 'l': 0.48020161272548484}",l
26638,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '3', 'a': '2'}","{'h': '3.15876', 'a': '0.852158'}",2024-09-14 16:30:00,"{'w': 0.8215303450495043, 'd': 0.11135740861674527, 'l': 0.06711099182537408}",l
26644,True,a,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '1'}","{'h': '1.33793', 'a': '1.82377'}",2024-09-21 14:00:00,"{'w': 0.2822127984395505, 'd': 0.22871451517798624, 'l': 0.4890726852219532}",d
26654,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '2', 'a': '1'}","{'h': '1.10959', 'a': '1.12358'}",2024-09-28 14:00:00,"{'w': 0.35214402378745446, 'd': 0.2887137211864307, 'l': 0.3591422550232914}",w
26669,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '0', 'a': '0'}","{'h': '0.692214', 'a': '1.79048'}",2024-10-05 16:30:00,"{'w': 0.1389290523505784, 'd': 0.2238791225674545, 'l': 0.6371918241874385}",d
26674,True,a,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '0', 'a': '2'}","{'h': '1.174', 'a': '1.60804'}",2024-10-19 14:00:00,"{'w': 0.27854785414694083, 'd': 0.2469996628996579, 'l': 0.4744524827390876}",w
26687,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '1', 'a': '1'}","{'h': '0.884845', 'a': '1.49531'}",2024-10-26 16:30:00,"{'w': 0.2228832147097761, 'd': 0.26194530571256275, 'l': 0.5151714794986467}",d
26699,True,a,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '0'}","{'h': '0.540345', 'a': '1.78581'}",2024-11-02 15:00:00,"{'w': 0.1058333262117371, 'd': 0.21724480261385862, 'l': 0.6769218703104952}",l
26710,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '0', 'a': '0'}","{'h': '1.1237', 'a': '0.865983'}",2024-11-09 15:00:00,"{'w': 0.41447009757081066, 'd': 0.3058919679152415, 'l': 0.2796379345123713}",d
26715,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '0', 'a': '0'}","{'h': '1.5951', 'a': '1.34314'}",2024-11-23 15:00:00,"{'w': 0.433901189576781, 'd': 0.24377118720830177, 'l': 0.3223276230071072}",d
26727,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '4', 'a': '0'}","{'h': '1.76161', 'a': '0.766749'}",2024-12-01 13:30:00,"{'w': 0.6111488338236241, 'd': 0.22990438627177467, 'l': 0.1589467791845339}",l
26735,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '4', 'a': '0'}","{'h': '1.49904', 'a': '0.847724'}",2024-12-04 19:30:00,"{'w': 0.5255866190744787, 'd': 0.26180034620296544, 'l': 0.21261303464084327}",w
26755,True,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '0', 'a': '0'}","{'h': '1.30865', 'a': '0.132166'}",2024-12-14 15:00:00,"{'w': 0.6841543535003092, 'd': 0.27948473878011415, 'l': 0.036360907706859784}",d
26764,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '0'}","{'h': '1.07081', 'a': '1.51591'}",2024-12-22 14:00:00,"{'w': 0.2678988721230795, 'd': 0.25693513319865596, 'l': 0.47516599458237596}",d
26777,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '1'}","{'h': '2.51965', 'a': '0.653289'}",2024-12-26 12:30:00,"{'w': 0.7797188017847274, 'd': 0.14494579683677092, 'l': 0.0753353250127906}",d
26785,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'h': '0', 'a': '2'}","{'h': '0.615191', 'a': '2.02753'}",2024-12-29 15:00:00,"{'w': 0.10175807904183523, 'd': 0.19176709200226866, 'l': 0.706474824323652}",l
26792,True,a,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '0'}","{'h': '2.61852', 'a': '0.561015'}",2025-01-04 15:00:00,"{'w': 0.8131673041130001, 'd': 0.12919112919833406, 'l': 0.057641442577199296}",l
26804,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '0', 'a': '1'}","{'h': '1.23126', 'a': '1.28522'}",2025-01-15 19:30:00,"{'w': 0.3527350774169615, 'd': 0.2688872568420391, 'l': 0.37837766572560916}",l
26815,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '3', 'a': '2'}","{'h': '2.56089', 'a': '1.35719'}",2025-01-19 14:00:00,"{'w': 0.6347214406226062, 'd': 0.17799969030543353, 'l': 0.18727877528472414}",w
26824,True,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '0', 'a': '1'}","{'h': '0.64378', 'a': '0.870883'}",2025-01-25 15:00:00,"{'w': 0.253059397627388, 'd': 0.36155506032915474, 'l': 0.38538554204341396}",w
26836,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '4', 'a': '0'}","{'h': '3.11261', 'a': '0.447136'}",2025-02-01 15:00:00,"{'w': 0.8869064435720214, 'd': 0.08413727078929555, 'l': 0.028955235781544002}",w
26748,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '2', 'a': '2'}","{'h': '0.910523', 'a': '0.929103'}",2025-02-12 19:30:00,"{'w': 0.3327034306423402, 'd': 0.32452552999961265, 'l': 0.34277103935786074}",d
26844,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '2'}","{'h': '2.30646', 'a': '1.01565'}",2025-02-15 17:30:00,"{'w': 0.6627841884340822, 'd': 0.1850386059954733, 'l': 0.15217718085772158}",w
26855,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '2', 'a': '2'}","{'h': '2.10444', 'a': '0.645685'}",2025-02-22 12:30:00,"{'w': 0.7132787705036964, 'd': 0.18513340532382147, 'l': 0.10158781663406229}",d
26862,True,a,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '1'}","{'h': '1.34009', 'a': '1.44955'}",2025-02-26 19:30:00,"{'w': 0.3486912796697051, 'd': 0.25291543873210154, 'l': 0.39839328152886483}",d
